   5.67519093       7.96944523      -8.90008453E-03  -2.86494046E-02
   2.93592215       19.0642662      -2.95435786E-02  -5.21315169E-03
   13.8477802       14.6997213      -1.45706907E-02   2.62239389E-02
   17.5747337       3.57612967       1.57227758E-02   2.55498383E-02
   12.1331272       21.5056419       1.20620448E-02  -2.74682902E-02
   13.9208908       18.4749126      -1.22617120E-02   2.73797438E-02
   3.38330269       13.2137060      -1.13459118E-02   2.77717523E-02
   14.7029762       12.9520893      -2.73202639E-02   1.23936730E-02
   6.47106743       9.25565338      -2.36198977E-02   1.84959564E-02
   11.1716452       11.8974028      -2.30027437E-02   1.92580838E-02
   6.98232079       1.95657611      -2.06623264E-02   2.17501316E-02
   6.34805584       16.7945976      -1.30474139E-02  -2.70141624E-02
   12.8484068       18.2152023      -5.05347643E-03  -2.95713097E-02
   23.6188164       11.5174294       2.81067602E-02  -1.04885641E-02
   8.03899765       11.5108490      -2.97911372E-02  -3.53385392E-03
   16.5338879       10.0458202      -2.34049521E-02  -1.87672097E-02
   24.6625671       3.75984311      -1.40826330E-02  -2.64892336E-02
   8.59543705       13.5427532      -2.96460614E-02  -4.59466036E-03
   20.7309666      0.373762846      -4.70836321E-03   2.96282191E-02
   16.0744667       13.6534100       2.63587460E-02  -1.43253813E-02
   6.66533089       24.2521648       4.67764126E-04   2.99963523E-02
   21.0993824       17.3505898      -2.89218556E-02   7.97033589E-03
   20.4275303      0.552088022       1.58737060E-02   2.54563447E-02
   17.6737480       17.6956539      -2.77543366E-02   1.13884499E-02
   14.5605268       18.7927475       2.99832970E-02  -1.00092380E-03
   17.3919735       6.98779202       1.18009665E-03  -2.99767796E-02
   4.27947044      0.106346607      -2.99955830E-02   5.14770276E-04
   1.99791789       4.07702351       2.49363687E-02  -1.66786574E-02
   19.5747967       18.6669769      -2.77390275E-02   1.14256879E-02
  0.158536434       14.6196785      -2.97603887E-02  -3.78407701E-03
   1.67124271       13.6005640      -2.32317504E-02   1.89811960E-02
   5.39564514       9.64423370      -2.06929818E-02  -2.17209700E-02
   16.4763336       17.7329960      -2.90397927E-02  -7.52930110E-03
   7.00721741       20.3983002      -2.09575724E-02   2.14657895E-02
   17.1525364       7.75421858       2.99479421E-02   1.76653673E-03
   2.59492993       13.0239964       5.31560462E-03  -2.95253154E-02
   5.51712513       1.38196945       2.70754192E-02   1.29198153E-02
   4.00684452       18.0940933      -8.90540984E-03   2.86477506E-02
   1.26506090       11.9451046      -2.89915614E-02   7.71293230E-03
   12.9997072       11.1622391       1.75128784E-02   2.43577305E-02
   7.14855766       20.8420525      -9.65481345E-03  -2.84039527E-02
   14.4443989       17.0291061      -1.48193687E-02   2.60842163E-02
   1.43687725       24.6720734      -2.88546737E-02  -8.21022037E-03
   4.14311886E-02   21.4048157       2.94879116E-02   5.51933423E-03
   9.43875885       12.2412920      -2.64681298E-02  -1.41222561E-02
   18.4739647       16.9833012      -2.91501302E-02  -7.09012570E-03
  0.889688730       3.06267142       2.96722837E-02  -4.42216964E-03
   4.70688915       8.78296471      -2.23681461E-02  -1.99916475E-02
   15.1902857       3.14831734      -2.82504950E-02  -1.00950273E-02
   23.8507099       8.92311954       1.61970686E-02  -2.52518300E-02
   24.3563061       6.47535324      -4.38837975E-04   2.99967900E-02
   10.6083927       20.3261967       2.43557934E-02  -1.75155718E-02
   6.11464977       19.0154305      -9.79448389E-03  -2.83560939E-02
   11.2962780       6.59050369      -1.48438411E-02  -2.60702949E-02
   2.91427374       5.23905754       2.26229075E-02   1.97028928E-02
   13.6743660      0.151979923       1.33614019E-02   2.68602483E-02
   14.9839821       10.7977028       2.60337815E-02   1.49077903E-02
   17.1853600       9.38274860       1.58942696E-02  -2.54435092E-02
   3.09092999       24.3336506       2.94781271E-02   5.57135046E-03
   2.00882554       12.3561144       4.11251886E-03  -2.97167823E-02
   23.3507576       6.25388050      -1.92390475E-02   2.30186675E-02
   19.2278500       12.4988794       3.08484712E-04  -2.99984124E-02
   16.7975845       17.0416412       1.72924495E-03  -2.99501196E-02
  0.909185410       5.76429367       5.18147647E-03   2.95491498E-02
   14.0650511       16.3155441      -2.20523030E-02  -2.03395151E-02
   9.28664207       5.62002659       2.92919949E-03   2.98566539E-02
   16.3252888       4.14818525      -6.64818333E-04  -2.99926326E-02
   3.99394035       1.19096041      -1.54168988E-02  -2.57355627E-02
   3.12361717       23.7289257      -2.98793521E-02   2.68779579E-03
   15.5261402       22.8506203       2.98083071E-02   3.38596385E-03
   14.8386364       18.0467911      -2.99980007E-02   3.46359418E-04
   1.34235620       11.0408125      -2.97434907E-02  -3.91468126E-03
   19.2986012       1.63390636      -2.81749666E-02   1.03039388E-02
   24.4295006       11.6935310      -1.44696962E-02   2.62797996E-02
   11.1482439       18.5818443       8.18951335E-03   2.88605578E-02
   4.28448296       9.31299305       2.80777309E-02  -1.05660306E-02
   24.1212788       6.37393570       2.70997770E-02   1.28686465E-02
   3.09621692       13.1584406       1.59803759E-02   2.53895167E-02
   12.9426775       2.62961984       1.67461261E-02  -2.48911083E-02
   9.21404934       10.5972586      -1.41658252E-02   2.64448356E-02
   17.8386631       14.4193945       2.11677644E-02  -2.12585442E-02
   18.9561424       20.9149418      -8.90792534E-03  -2.86469683E-02
   9.72650051       23.3810368      -2.34093480E-02  -1.87617242E-02
   9.05208588       13.4876137      -2.88874656E-02   8.09409190E-03
   10.0423040       6.01100922       2.59791892E-02   1.50027229E-02
   10.5394659       11.8094978      -7.58636091E-03   2.90249400E-02
   2.62422562       5.40965176       1.00861136E-02  -2.82536782E-02
   13.1859722       16.7205029       2.00353768E-02  -2.23289877E-02
   6.09375238       17.7891083      -2.72979867E-03   2.98755448E-02
   9.57053280       2.02513337      -2.91141048E-02   7.23663205E-03
   5.82166910       19.8838120      -2.99702100E-02   1.33655383E-03
   8.07166100E-02   6.65297508      -1.49774803E-02  -2.59937495E-02
   10.6297731       4.67061424       2.93395463E-02  -6.26027025E-03
   3.35097313       19.8963890       2.84761973E-02  -9.43960343E-03
   4.27888012       15.1500282       2.76064724E-02   1.17423423E-02
   8.68728733       7.31169605      -2.99246777E-02  -2.12452793E-03
   20.6459103       20.8584614      -3.99263483E-03  -2.97331270E-02
   8.23585415       20.0521049      -2.00120844E-02  -2.23498642E-02
   1.13351345       1.03550553       1.70486216E-02   2.46849041E-02
   19.1766205       1.54328346      -2.97403168E-02  -3.93872662E-03
   23.2287407       5.51288700       8.33097845E-03   2.88200397E-02
   2.22481489       17.4922714      -7.69598456E-03  -2.89960653E-02
   12.3657703       6.54445887      -6.75820792E-03  -2.92288661E-02
   9.45915031       5.01611233       3.13309976E-03   2.98359450E-02
   10.9024048       11.7374601       1.96873993E-02  -2.26363912E-02
   24.4309540       11.1129761       2.93039102E-02   6.42501516E-03
   13.0942879      0.790965557       1.04989577E-03  -2.99816225E-02
   14.7897005       20.5722752      -1.45561835E-02   2.62319930E-02
   5.80195189       13.4132023      -2.73023192E-02   1.24331517E-02
   10.0895224       24.6831169       2.94681732E-02  -5.62376902E-03
   21.2632599       21.6878529      -1.14973662E-02   2.77093947E-02
   3.70975733       24.9399605      -1.88953802E-02  -2.33015995E-02
   11.7018642       23.2978649      -1.05210887E-02  -2.80946009E-02
   20.3851643       13.5383606      -2.67618150E-02  -1.35574788E-02
   3.98039818       23.6312504       1.34427398E-02  -2.68196333E-02
   3.88534665       1.02686882      -1.68167781E-02   2.48434301E-02
   2.75048018       2.41345167      -2.97533069E-02  -3.83935100E-03
  0.560122728       14.0370903       1.90650634E-02  -2.31629722E-02
   12.9226980       16.8631134      -1.97376590E-03  -2.99350005E-02
   17.4615021      0.569987297       1.05875256E-02   2.80696321E-02
   16.7747726       8.64679241       2.74190381E-02   1.21735903E-02
   3.51775885       23.0279331       5.18351933E-03   2.95487903E-02
   9.50286388       14.6503925       1.48072047E-02   2.60911230E-02
  0.658488274       17.2781582       2.78018136E-03  -2.98708975E-02
   17.8423824       1.93310380      -2.51580682E-02  -1.63423233E-02
   23.1375751       23.2424431      -2.72887927E-02   1.24628143E-02
   12.6492386       20.7813988       2.64830943E-02  -1.40941720E-02
   15.0409403       18.0959110      -2.97394879E-02  -3.94498091E-03
   12.2704210       4.03548479       2.97447201E-02  -3.90533381E-03
   14.3590031       6.83127642      -2.93528102E-02  -6.19777665E-03
   17.4639530       16.6762295       2.45181769E-02   1.72875356E-02
   13.7184029       15.2684393      -1.44374697E-02  -2.62975171E-02
   12.3781319       14.2895641      -2.52525378E-02  -1.61959641E-02
   11.0328255       3.78041863      -2.99911164E-02  -7.30027794E-04
   18.2840939      0.791412592       2.84261722E-02   9.58919711E-03
   13.0515814       8.01605606       2.92704515E-02   6.57575950E-03
   6.12855530       2.67950892      -2.24017538E-02   1.99539810E-02
   13.7957335       14.9292107      -2.27440130E-02  -1.95629708E-02
   23.3812866       19.3007526      -2.98707020E-02  -2.78228451E-03
   12.1670246       16.2531910      -9.41123813E-03  -2.84855850E-02
   10.1884422       12.1712322      -2.97933817E-02   3.51488357E-03
   17.7612476       13.3549633      -5.16297063E-03   2.95523889E-02
   15.1384535       7.00259209      -8.25955812E-03  -2.88405921E-02
   13.2622356       23.4563465       2.60701403E-03   2.98865102E-02
   10.3373528       14.9369001       6.63523562E-03  -2.92570274E-02
   23.0063076       17.0372734       1.34162996E-02  -2.68328711E-02
   13.1853218       5.75674152       1.85148083E-02   2.36051250E-02
   22.4880276       6.28554821      -1.70819070E-02  -2.46618837E-02
  0.120389462       23.3983936      -4.92178090E-03   2.95935143E-02
   21.4691467       6.97321320       2.88330056E-02  -8.28599650E-03
   12.6704931       3.07374001      -2.60870084E-02   1.48144485E-02
   17.5617809       10.9122753       2.33442020E-02   1.88427232E-02
   19.1543694       2.49663591      -2.80746128E-02   1.05743129E-02
   8.61440849       7.42660141       1.88985560E-03  -2.99404152E-02
   8.46273899       8.26895809       2.81760767E-02   1.03009026E-02
   14.3295708       12.1321497       8.70831031E-03   2.87082791E-02
   2.86186337       24.3586960       2.01710742E-02  -2.22064778E-02
   12.2960148       9.18486691       1.05997398E-02  -2.80650221E-02
   4.05509472       3.98949385       2.80361418E-02   1.06758960E-02
   3.73128057       11.7025318      -2.21024156E-02   2.02850495E-02
   22.0926113       10.6033325      -2.56830491E-02   1.55042261E-02
   16.2823620       7.70818615       2.78700776E-02   1.11021986E-02
   20.3604107       22.4414177       2.65057888E-02  -1.40514458E-02
   22.5304489       19.2511559       1.42307878E-02   2.64099333E-02
   14.3110456      0.785088539       1.03082415E-02  -2.81733945E-02
   13.0553608       21.5405407      -5.26561821E-03   2.95342710E-02
   21.7373486       14.6715460      -2.31646560E-02   1.90630183E-02
   20.2973843       13.1417513       2.80874372E-02  -1.05401985E-02
   10.5009499       14.4965591       2.88329815E-04  -2.99986135E-02
   22.0195999       8.45211792       1.10171195E-02   2.79038176E-02
   18.5781479       17.9729824       2.21203119E-02  -2.02655308E-02
   1.82172060       17.7528381       2.21073013E-02  -2.02797242E-02
   8.98448181       2.24632621       1.58286914E-02   2.54843570E-02
   10.4199047       2.41070986      -1.33097395E-02  -2.68858857E-02
   14.0652895       20.3261681       2.19960045E-02  -2.04003844E-02
   19.2340012       15.8801317       2.42013745E-02  -1.77283231E-02
   21.9603176       12.1617680       2.26978902E-02   1.96164660E-02
   9.43710804       9.56548500      -1.10846674E-02  -2.78770551E-02
   3.04348469       1.92053914       1.85716171E-02   2.35604532E-02
   11.9410152       17.7146969       2.11375766E-03   2.99254414E-02
   9.77416039       24.3970146      -2.04306487E-02  -2.19678972E-02
   17.0299644       22.7172623      -1.96340326E-02   2.26826947E-02
   21.4803219       19.8569469      -2.71638986E-02   1.27327368E-02
   1.83777213       12.4657631      -2.98740827E-02   2.74575688E-03
   11.2683659       12.4914284      -1.29708345E-03  -2.99719460E-02
   23.3210869       7.50303841       1.81388576E-02   2.38952264E-02
   2.75045633       2.00805068       2.96473112E-02  -4.58659511E-03
   10.2044344       5.96025562       2.93270405E-02  -6.31859712E-03
   20.8368473       4.95199585       2.05510464E-02   2.18553077E-02
   4.90768528       8.47797394      -2.65119523E-02  -1.40398107E-02
   11.0067005       14.6418629      -2.74765622E-02   1.20431902E-02
   9.20506096       9.55792046      -2.40421873E-02  -1.79436114E-02
   10.7368174       3.71968150      -1.40662352E-02  -2.64979433E-02
   24.8850098       17.4516563      -2.47083008E-02   1.70146935E-02
   21.2319546       20.4881783       8.53388105E-03  -2.87606139E-02
   9.35623074      0.240194798      -2.97932848E-02   3.51569336E-03
   15.9764471       16.1623783      -1.80953275E-02  -2.39282064E-02
   19.9758644       9.43409824      -1.89493895E-02   2.32577007E-02


   1.63812249E-03   3.25847673       1.44738762E-03  -2.99650636E-02
   11.4365206       13.3231707      -2.97329724E-02   3.99378082E-03
   1.17164254       16.9419460      -4.47031716E-03  -2.96650678E-02
   23.3373566       9.58902645      -2.99636386E-02   1.47656805E-03
   20.7902050      0.889627695       1.60737131E-02   2.53305286E-02
   13.2146578       16.7675648      -2.78439075E-02  -1.11676678E-02
   9.56732368       1.69500470      -1.80629231E-02   2.39526778E-02
   17.1937046       14.7069473       2.43895743E-02  -1.74685046E-02
   21.1247349       13.1674252      -2.94356383E-02  -5.79164922E-03
   16.3314381       10.3749447      -1.65301375E-02  -2.50350665E-02
   22.7472210       19.0829372      -1.07981460E-02   2.79892832E-02
   1.16376853       18.3825970      -2.28407737E-02  -1.94499101E-02
   15.8459272       18.9088116       2.99650170E-02  -1.44836796E-03
   9.10595036       6.18792868      -2.75139455E-02   1.19575383E-02
   18.0504551       18.8085480      -1.60514917E-02  -2.53446158E-02
   1.83949220       15.7708549       2.23492328E-02  -2.00127885E-02
   6.82068348       10.8804283       2.93736230E-03  -2.98558529E-02
   11.9152441       5.93371582      -2.80484129E-02  -1.06436107E-02
   8.96327400       4.18641090      -1.83468089E-02   2.37359349E-02
   22.4417000       22.7602005       2.96102604E-04   2.99985390E-02
   22.6055470       12.6410656      -1.07803857E-02   2.79961284E-02
   7.94583797       24.6670113      -2.99844854E-02   9.64696694E-04
   6.62385464       2.27216649      -2.97524128E-02   3.84628307E-03
   1.81661797       12.5048227      -2.71086469E-02  -1.28499484E-02
   6.89778662       22.8387985      -2.92565655E-02  -6.63726777E-03
   11.5894337       23.5452003      -2.17059627E-02   2.07087211E-02
   19.0097103       19.2447300      -2.81457677E-02  -1.03834309E-02
   3.10649967      0.385003895      -2.76316777E-02  -1.16829034E-02
   21.7042065       15.7086477      -1.97072560E-03  -2.99352016E-02
   18.1055336       24.9826965      -2.97647715E-02  -3.74944182E-03
   5.80201054       7.64691305      -2.78599802E-02  -1.11275064E-02
   12.8192873       14.7505903      -1.25496881E-02  -2.72489507E-02
   10.2802715       21.0170994      -2.17475072E-02  -2.06650887E-02
   10.3552980       13.4376831      -2.95659769E-02   5.08458493E-03
   7.20581102       4.47398043       2.55075917E-02   1.57912262E-02
   14.2613773       20.0608025      -2.99926978E-02   6.61798404E-04
   13.3901987       12.4541483       2.89538000E-02  -7.85349961E-03
   18.7306137       13.8456984       2.33013686E-02  -1.88956670E-02
   15.5925188       21.0596981      -2.87081357E-02   8.70878063E-03
   5.32967234       17.8956985       1.08876154E-02   2.79546026E-02
   2.30475593       6.86437702       2.99982335E-02  -3.25445202E-04
   10.3504391      0.642706573      -6.88741170E-03  -2.91986912E-02
   23.4549294       6.02681255       7.49935908E-03   2.90475395E-02
   7.92129803       22.1501751      -1.71881728E-02  -2.45879386E-02
   3.72843909       17.0316334      -2.99318228E-02  -2.02137046E-03
   9.66895199       12.5112839      -2.41755378E-02   1.77635383E-02
   14.6510506       21.1484013      -2.86145099E-02   9.01164673E-03
   23.9034042       13.9275074       1.81846675E-02   2.38603819E-02
   24.6057816       10.2382355       2.31571458E-02   1.90721415E-02
   14.0925627       6.30070448      -2.98997108E-02  -2.45095277E-03
   11.5843639       24.0524998      -1.63980033E-02   2.51218118E-02
   4.96721649       7.96758366      -2.67110225E-02  -1.36572774E-02
   3.13783407       16.2799549      -2.99679078E-02  -1.38725399E-03
   20.0469570       6.19885921      -2.98672449E-02   2.81915348E-03
   9.70681477       5.09616232      -2.60335375E-02   1.49082132E-02
   22.5266361       10.6882982      -1.51949245E-02   2.58672424E-02
   23.6845112       10.2877045      -2.65516387E-03   2.98822708E-02
   22.1566010       2.33008862       1.53941233E-02   2.57491935E-02
   1.77511549       9.16343403      -1.47244998E-03   2.99638435E-02
   3.36014676       19.5545197      -1.75827872E-02  -2.43073143E-02
   8.70939827       11.2987728      -2.87020486E-02  -8.72882456E-03
   23.2619648       16.2885933      -2.98910346E-02  -2.55459524E-03
   16.9787827       22.7509460      -1.10206986E-02   2.79024038E-02
   21.5011406       11.8035984      -2.03494467E-02   2.20431387E-02
   14.9807568       20.4464035      -2.90811565E-02   7.36792292E-03
   11.5390005       23.8088207      -1.71184409E-02   2.46365368E-02
   10.9624949       20.5957737      -2.07581222E-02  -2.16587223E-02
   17.5411816       24.6520939      -1.39835579E-02  -2.65416671E-02
   21.2824917       7.20291376       7.55273504E-04  -2.99904905E-02
   12.8325920       2.57581282      -2.82724425E-02  -1.00333933E-02
   14.3882551       21.9096069      -2.96550896E-02  -4.53602849E-03
   18.2377510       21.7021847      -5.93820075E-03  -2.94064227E-02
   19.9884892       17.6580181      -2.95164380E-02  -5.36468485E-03
  0.471399575       22.1801853      -5.90846920E-03   2.94124112E-02
   11.5769148       1.60047877      -6.15137490E-03  -2.93625705E-02
   12.2240868       16.6619759       5.09223668E-04  -2.99956780E-02
   5.00994158       22.8944950       2.10748911E-02  -2.13506185E-02
   22.2692661       13.6220798       1.88039150E-02   2.33754721E-02
   11.2443209       24.7603989      -1.43647389E-02   2.63373163E-02
   11.1207848       7.88981247      -2.97959354E-02  -3.49317305E-03
   22.0156345       11.0135670      -2.19668765E-02   2.04317477E-02
   20.1595039       9.15817928      -6.73844852E-03   2.92334277E-02
   24.9668999       3.81220007      -1.10101877E-02  -2.79065538E-02
   15.4387522       1.45078339E-02   2.99977958E-02  -3.63525323E-04
   19.3097382       18.1654549      -2.40597408E-02  -1.79200675E-02
   10.4306278       17.0350666      -1.24637010E-02  -2.72883885E-02
   5.12551975       20.8811073      -6.02284167E-03  -2.93892045E-02
   20.7441292       2.37791228       2.64293049E-02   1.41947791E-02
   19.0725212       15.7275257      -2.75962334E-02  -1.17663862E-02
   5.34412003       2.05601668       5.45139192E-03   2.95005478E-02
   23.7786503       23.7046814      -2.53417920E-02   1.60559472E-02
   6.70457888       17.3195553      -2.57867333E-02   1.53311556E-02
   19.3946095       19.5836143      -2.70326063E-02  -1.30091533E-02
   7.08017206       4.86365604       2.62781475E-02   1.44726941E-02
   4.78052044       24.6068287      -1.50726950E-02   2.59386562E-02
   20.4688797       3.42900658      -2.42686383E-02   1.76361296E-02
   15.0406942       4.39628839       1.54419402E-02  -2.57205460E-02
   3.92702413       24.7236423      -1.62521843E-02   2.52163932E-02
   5.81005287       2.54302907      -2.99267638E-02   2.09492724E-03
   15.8577442       17.3719635      -1.01861088E-02  -2.82177813E-02
   17.3915596       18.7972488      -1.45107955E-02  -2.62571294E-02
   15.8116589       1.39312899      -2.40852591E-02  -1.78857557E-02
   5.64728308       7.95843792      -2.79076602E-02  -1.10073835E-02
   2.91687346       19.0410900      -1.90486033E-02  -2.31765117E-02
   13.8189249       14.6915131      -2.88552009E-02  -8.20836984E-03
   17.5912247       3.60119009       1.64916627E-02   2.50604264E-02
   12.1181278       21.4796619      -1.49997734E-02  -2.59808917E-02
   13.9050074       18.4494629      -1.58835929E-02  -2.54501756E-02
   3.35714912       13.2284021      -2.61536650E-02   1.46964546E-02
   14.6902657       12.9792633      -1.27109466E-02   2.71741003E-02
   6.44683456       9.27333927      -2.42326502E-02   1.76855475E-02
   11.1448669       11.8838787      -2.67786533E-02  -1.35241877E-02
   6.96610689       1.93133509      -1.62139703E-02  -2.52409801E-02
   6.31814718       16.7969379      -2.99086031E-02   2.33997335E-03
   12.8438492       18.1855507      -4.55792807E-03  -2.96517331E-02
   23.5916920       11.5302448      -2.71249153E-02   1.28155751E-02
   8.02247906       11.4858065      -1.65181868E-02  -2.50429511E-02
   16.5281601       10.0163727      -5.72849205E-03  -2.94479933E-02
   24.6514587       3.73197579      -1.11088958E-02  -2.78674066E-02
   8.56549931       13.5446796      -2.99380813E-02   1.92644959E-03
   20.7463169      0.399537772       1.53509807E-02   2.57749371E-02
   16.1001263       13.6378679       2.56601200E-02  -1.55421402E-02
   6.66624451       24.2821503       9.13464290E-04   2.99860891E-02
   21.0701962       17.3575287      -2.91865766E-02   6.93856552E-03
   20.4434032      0.577545226       1.58723090E-02   2.54572127E-02
   17.6580830       17.6700687      -1.56647768E-02  -2.55854409E-02
   14.5346022       18.7776508      -2.59243529E-02  -1.50972800E-02
   17.3706512       7.00889635      -2.13217176E-02   2.11041290E-02
   4.25371552      0.121730901      -2.57550683E-02   1.53842922E-02
   2.02248049       4.05979919       2.45625563E-02  -1.72244254E-02
   19.5447998       18.6665707      -2.99972538E-02  -4.05819184E-04
  0.146572918       14.5921669      -1.19635230E-02  -2.75113434E-02
   1.64880490       13.6204777      -2.24378034E-02   1.99134368E-02
   5.37583113       9.62170792      -1.98140256E-02  -2.25256383E-02
   16.4682884       17.7040958      -8.04544427E-03  -2.89010517E-02
